,Date,Address,Species,Block,Street,Trap,AddressNumberAndStreet,Latitude,Longitude,AddressAccuracy,NumMosquitos,WnvPresent,Station,Tmax,Tmin,Tavg,Depart,DewPoint,Heat,Cool,PrecipTotal,ResultSpeed,ResultDir,AvgSpeed,Time
4477,2009-07-06,"South Vincennes Avenue, Chicago, IL, USA",CULEX PIPIENS/RESTUANS,10, S VINCENNES,T089,"1000  S VINCENNES, Chicago, IL",41.723195000000004,-87.64997,5,3,0,1.0,86.0,60.0,73.0,1.0,54.0,0.0,8.0,0.0,7.5,31.0,7.8,
4478,2009-07-06,"University of Illinois at Chicago, 1100 South Ashland Avenue, Chicago, IL 60607, USA",CULEX PIPIENS/RESTUANS,11, S ASHLAND AVE,T090,"1100  S ASHLAND AVE, Chicago, IL",41.868077,-87.666901,9,7,0,1.0,86.0,60.0,73.0,1.0,54.0,0.0,8.0,0.0,7.5,31.0,7.8,
4479,2009-07-06,"University of Illinois at Chicago, 1100 South Ashland Avenue, Chicago, IL 60607, USA",CULEX RESTUANS,11, S ASHLAND AVE,T090,"1100  S ASHLAND AVE, Chicago, IL",41.868077,-87.666901,9,8,0,1.0,86.0,60.0,73.0,1.0,54.0,0.0,8.0,0.0,7.5,31.0,7.8,
4480,2009-07-06,"4200 West 127th Street, Alsip, IL 60803, USA",CULEX PIPIENS/RESTUANS,42, W 127TH PL,T135,"4200  W 127TH PL, Chicago, IL",41.662014,-87.72460799999999,8,2,0,1.0,86.0,60.0,73.0,1.0,54.0,0.0,8.0,0.0,7.5,31.0,7.8,
4481,2009-07-06,"4200 West 127th Street, Alsip, IL 60803, USA",CULEX RESTUANS,42, W 127TH PL,T135,"4200  W 127TH PL, Chicago, IL",41.662014,-87.72460799999999,8,8,0,1.0,86.0,60.0,73.0,1.0,54.0,0.0,8.0,0.0,7.5,31.0,7.8,
4482,2009-07-06,"4200 West 127th Street, Alsip, IL 60803, USA",CULEX PIPIENS,42, W 127TH PL,T135,"4200  W 127TH PL, Chicago, IL",41.662014,-87.72460799999999,8,2,0,1.0,86.0,60.0,73.0,1.0,54.0,0.0,8.0,0.0,7.5,31.0,7.8,
4483,2009-07-06,"Chicago, IL, USA",CULEX RESTUANS,43, N ASHLAND AVE OVERPASS,T145,"4300  N ASHLAND AVE OVERPASS, Chicago, IL",41.878114000000004,-87.629798,3,1,0,1.0,86.0,60.0,73.0,1.0,54.0,0.0,8.0,0.0,7.5,31.0,7.8,
4484,2009-07-06,"2800 North Francisco Avenue, Chicago, IL 60618, USA",CULEX PIPIENS/RESTUANS,28, N FRANCISCO AVE,T147,"2800  N FRANCISCO AVE, Chicago, IL",41.932094,-87.700117,8,3,0,1.0,86.0,60.0,73.0,1.0,54.0,0.0,8.0,0.0,7.5,31.0,7.8,
4485,2009-07-06,"2800 North Francisco Avenue, Chicago, IL 60618, USA",CULEX RESTUANS,28, N FRANCISCO AVE,T147,"2800  N FRANCISCO AVE, Chicago, IL",41.932094,-87.700117,8,1,0,1.0,86.0,60.0,73.0,1.0,54.0,0.0,8.0,0.0,7.5,31.0,7.8,
4486,2009-07-06,"7000 West Armitage Avenue, Chicago, IL 60707, USA",CULEX PIPIENS/RESTUANS,70,  W ARMITAGE AVENUE,T151,"7000   W ARMITAGE AVENUE, Chicago, IL",41.916265,-87.800515,8,2,0,1.0,86.0,60.0,73.0,1.0,54.0,0.0,8.0,0.0,7.5,31.0,7.8,
4487,2009-07-06,"7000 West Armitage Avenue, Chicago, IL 60707, USA",CULEX TERRITANS,70,  W ARMITAGE AVENUE,T151,"7000   W ARMITAGE AVENUE, Chicago, IL",41.916265,-87.800515,8,1,0,1.0,86.0,60.0,73.0,1.0,54.0,0.0,8.0,0.0,7.5,31.0,7.8,
4488,2009-07-06,"2500 South Millard Avenue, Chicago, IL 60623, USA",CULEX PIPIENS/RESTUANS,25, S MILLARD AVE,T152,"2500  S MILLARD AVE, Chicago, IL",41.846075,-87.716277,9,4,0,1.0,86.0,60.0,73.0,1.0,54.0,0.0,8.0,0.0,7.5,31.0,7.8,
4489,2009-07-06,"2500 South Millard Avenue, Chicago, IL 60623, USA",CULEX RESTUANS,25, S MILLARD AVE,T152,"2500  S MILLARD AVE, Chicago, IL",41.846075,-87.716277,9,1,0,1.0,86.0,60.0,73.0,1.0,54.0,0.0,8.0,0.0,7.5,31.0,7.8,
4490,2009-07-06,"3500 West 116th Street, Chicago, IL 60655, USA",CULEX PIPIENS/RESTUANS,35, W 116TH ST,T158,"3500  W 116TH ST, Chicago, IL",41.682587,-87.707973,9,5,0,1.0,86.0,60.0,73.0,1.0,54.0,0.0,8.0,0.0,7.5,31.0,7.8,
4491,2009-07-06,"3500 West 116th Street, Chicago, IL 60655, USA",CULEX RESTUANS,35, W 116TH ST,T158,"3500  W 116TH ST, Chicago, IL",41.682587,-87.707973,9,6,0,1.0,86.0,60.0,73.0,1.0,54.0,0.0,8.0,0.0,7.5,31.0,7.8,
4492,2009-07-06,"3700 North Kedvale Avenue, Chicago, IL 60641, USA",CULEX RESTUANS,37, N KEDVALE AVE,T218,"3700  N KEDVALE AVE, Chicago, IL",41.948167,-87.730698,8,7,0,1.0,86.0,60.0,73.0,1.0,54.0,0.0,8.0,0.0,7.5,31.0,7.8,
4493,2009-07-06,"3700 North Kedvale Avenue, Chicago, IL 60641, USA",CULEX PIPIENS,37, N KEDVALE AVE,T218,"3700  N KEDVALE AVE, Chicago, IL",41.948167,-87.730698,8,1,0,1.0,86.0,60.0,73.0,1.0,54.0,0.0,8.0,0.0,7.5,31.0,7.8,
4494,2009-07-06,"4500 North Campbell Avenue, Chicago, IL 60625, USA",CULEX PIPIENS/RESTUANS,45, N CAMPBELL AVE,T220,"4500  N CAMPBELL AVE, Chicago, IL",41.963976,-87.69181,9,10,0,1.0,86.0,60.0,73.0,1.0,54.0,0.0,8.0,0.0,7.5,31.0,7.8,
4495,2009-07-06,"4500 North Campbell Avenue, Chicago, IL 60625, USA",CULEX PIPIENS,45, N CAMPBELL AVE,T220,"4500  N CAMPBELL AVE, Chicago, IL",41.963976,-87.69181,9,3,0,1.0,86.0,60.0,73.0,1.0,54.0,0.0,8.0,0.0,7.5,31.0,7.8,
4496,2009-07-06,"4600 Milwaukee Avenue, Chicago, IL 60630, USA",CULEX RESTUANS,46, N MILWAUKEE AVE,T003,"4600  N MILWAUKEE AVE, Chicago, IL",41.964242,-87.757639,8,13,0,1.0,86.0,60.0,73.0,1.0,54.0,0.0,8.0,0.0,7.5,31.0,7.8,
4497,2009-07-06,"7000 North Moselle Avenue, Chicago, IL 60646, USA",CULEX PIPIENS/RESTUANS,70, N MOSELL AVE,T008,"7000  N MOSELL AVE, Chicago, IL",42.008314,-87.77792099999999,9,2,0,1.0,86.0,60.0,73.0,1.0,54.0,0.0,8.0,0.0,7.5,31.0,7.8,
4498,2009-07-06,"6100 North Lemont Avenue, Chicago, IL 60646, USA",CULEX PIPIENS/RESTUANS,61, N LEMONT AVE,T012,"6100  N LEMONT AVE, Chicago, IL",41.991429,-87.747113,8,5,0,1.0,86.0,60.0,73.0,1.0,54.0,0.0,8.0,0.0,7.5,31.0,7.8,
4499,2009-07-06,"6100 North Lemont Avenue, Chicago, IL 60646, USA",CULEX RESTUANS,61, N LEMONT AVE,T012,"6100  N LEMONT AVE, Chicago, IL",41.991429,-87.747113,8,5,0,1.0,86.0,60.0,73.0,1.0,54.0,0.0,8.0,0.0,7.5,31.0,7.8,
4500,2009-07-06,"1100 South California Avenue, Chicago, IL 60612, USA",CULEX PIPIENS/RESTUANS,11, S CALIFORNIA,T047,"1100  S CALIFORNIA, Chicago, IL",41.868142,-87.696269,9,8,0,1.0,86.0,60.0,73.0,1.0,54.0,0.0,8.0,0.0,7.5,31.0,7.8,
4501,2009-07-06,"1100 South California Avenue, Chicago, IL 60612, USA",CULEX RESTUANS,11, S CALIFORNIA,T047,"1100  S CALIFORNIA, Chicago, IL",41.868142,-87.696269,9,2,0,1.0,86.0,60.0,73.0,1.0,54.0,0.0,8.0,0.0,7.5,31.0,7.8,
4502,2009-07-06,"1000 North Central Park Avenue, Chicago, IL 60651, USA",CULEX PIPIENS/RESTUANS,10, N CENTRAL PARK DR,T030,"1000  N CENTRAL PARK DR, Chicago, IL",41.899229999999996,-87.716788,9,4,0,1.0,86.0,60.0,73.0,1.0,54.0,0.0,8.0,0.0,7.5,31.0,7.8,
4503,2009-07-06,"3300 North Rutherford Avenue, Chicago, IL 60634, USA",CULEX PIPIENS/RESTUANS,33, N RUTHERFORD AVE,T144,"3300  N RUTHERFORD AVE, Chicago, IL",41.94016,-87.794896,9,2,0,1.0,86.0,60.0,73.0,1.0,54.0,0.0,8.0,0.0,7.5,31.0,7.8,
4504,2009-07-06,"3300 North Rutherford Avenue, Chicago, IL 60634, USA",CULEX RESTUANS,33, N RUTHERFORD AVE,T144,"3300  N RUTHERFORD AVE, Chicago, IL",41.94016,-87.794896,9,28,0,1.0,86.0,60.0,73.0,1.0,54.0,0.0,8.0,0.0,7.5,31.0,7.8,
4505,2009-07-06,"1100 North Artesian Avenue, Chicago, IL 60622, USA",CULEX PIPIENS/RESTUANS,11, S ARTESIAN AVE,T160,"1100  S ARTESIAN AVE, Chicago, IL",41.903002,-87.68826700000001,8,24,0,1.0,86.0,60.0,73.0,1.0,54.0,0.0,8.0,0.0,7.5,31.0,7.8,
4506,2009-07-06,"1100 North Artesian Avenue, Chicago, IL 60622, USA",CULEX RESTUANS,11, S ARTESIAN AVE,T160,"1100  S ARTESIAN AVE, Chicago, IL",41.903002,-87.68826700000001,8,5,0,1.0,86.0,60.0,73.0,1.0,54.0,0.0,8.0,0.0,7.5,31.0,7.8,
4507,2009-07-06,"6000 West Montrose Avenue, Chicago, IL 60634, USA",CULEX PIPIENS/RESTUANS,60, W MONTROSE DR,T017,"6000  W MONTROSE DR, Chicago, IL",41.960615999999995,-87.777189,9,3,0,1.0,86.0,60.0,73.0,1.0,54.0,0.0,8.0,0.0,7.5,31.0,7.8,
4508,2009-07-06,"6000 West Montrose Avenue, Chicago, IL 60634, USA",CULEX PIPIENS,60, W MONTROSE DR,T017,"6000  W MONTROSE DR, Chicago, IL",41.960615999999995,-87.777189,9,1,0,1.0,86.0,60.0,73.0,1.0,54.0,0.0,8.0,0.0,7.5,31.0,7.8,
4509,2009-07-06,"6000 West Montrose Avenue, Chicago, IL 60634, USA",CULEX SALINARIUS,60, W MONTROSE DR,T017,"6000  W MONTROSE DR, Chicago, IL",41.960615999999995,-87.777189,9,1,0,1.0,86.0,60.0,73.0,1.0,54.0,0.0,8.0,0.0,7.5,31.0,7.8,
4510,2009-07-06,"3300 West 104th Street, Chicago, IL 60655, USA",CULEX PIPIENS/RESTUANS,33, W 104TH ST,T095,"3300  W 104TH ST, Chicago, IL",41.704336,-87.70373599999999,8,8,0,1.0,86.0,60.0,73.0,1.0,54.0,0.0,8.0,0.0,7.5,31.0,7.8,
4511,2009-07-06,"3300 West 104th Street, Chicago, IL 60655, USA",CULEX RESTUANS,33, W 104TH ST,T095,"3300  W 104TH ST, Chicago, IL",41.704336,-87.70373599999999,8,14,0,1.0,86.0,60.0,73.0,1.0,54.0,0.0,8.0,0.0,7.5,31.0,7.8,
4512,2009-07-06,"1700 North Pulaski Road, Chicago, IL 60639, USA",CULEX PIPIENS/RESTUANS,17, N PULASKI RD,T039,"1700  N PULASKI RD, Chicago, IL",41.911823999999996,-87.726737,9,1,0,1.0,86.0,60.0,73.0,1.0,54.0,0.0,8.0,0.0,7.5,31.0,7.8,
4513,2009-07-06,"2200 West 51st Street, Chicago, IL 60609, USA",CULEX PIPIENS/RESTUANS,22, W 51ST ST,T061,"2200  W 51ST ST, Chicago, IL",41.801179,-87.679447,8,2,0,1.0,86.0,60.0,73.0,1.0,54.0,0.0,8.0,0.0,7.5,31.0,7.8,
4514,2009-07-06,"2200 West 51st Street, Chicago, IL 60609, USA",CULEX RESTUANS,22, W 51ST ST,T061,"2200  W 51ST ST, Chicago, IL",41.801179,-87.679447,8,2,0,1.0,86.0,60.0,73.0,1.0,54.0,0.0,8.0,0.0,7.5,31.0,7.8,
4515,2009-07-06,"3500 West 51st Street, Chicago, IL 60632, USA",CULEX PIPIENS/RESTUANS,35, W 51ST ST,T062,"3500  W 51ST ST, Chicago, IL",41.800737,-87.71188000000001,8,1,0,1.0,86.0,60.0,73.0,1.0,54.0,0.0,8.0,0.0,7.5,31.0,7.8,
4516,2009-07-06,"Chicago Midway International Airport (MDW), 5200 West 63rd Street, Chicago, IL 60638, USA",CULEX RESTUANS,52, W 63RD ST,T065,"5200  W 63RD ST, Chicago, IL",41.778296999999995,-87.752411,9,1,0,1.0,86.0,60.0,73.0,1.0,54.0,0.0,8.0,0.0,7.5,31.0,7.8,
4517,2009-07-06,"6700 South Kedzie Avenue, Chicago, IL 60629, USA",CULEX PIPIENS/RESTUANS,67, S KEDZIE AVE,T066,"6700  S KEDZIE AVE, Chicago, IL",41.77166,-87.703047,8,10,0,1.0,86.0,60.0,73.0,1.0,54.0,0.0,8.0,0.0,7.5,31.0,7.8,
4518,2009-07-06,"6700 South Kedzie Avenue, Chicago, IL 60629, USA",CULEX RESTUANS,67, S KEDZIE AVE,T066,"6700  S KEDZIE AVE, Chicago, IL",41.77166,-87.703047,8,5,0,1.0,86.0,60.0,73.0,1.0,54.0,0.0,8.0,0.0,7.5,31.0,7.8,
4519,2009-07-06,"2200 West 69th Street, Chicago, IL 60636, USA",CULEX PIPIENS/RESTUANS,22, W 69TH ST,T069,"2200  W 69TH ST, Chicago, IL",41.768388,-87.678649,8,3,0,1.0,86.0,60.0,73.0,1.0,54.0,0.0,8.0,0.0,7.5,31.0,7.8,
4520,2009-07-06,"3900 South Ashland Avenue, Chicago, IL 60609, USA",CULEX PIPIENS/RESTUANS,39, S ASHLAND AVE,T074,"3900  S ASHLAND AVE, Chicago, IL",41.822536,-87.66634300000001,9,7,0,1.0,86.0,60.0,73.0,1.0,54.0,0.0,8.0,0.0,7.5,31.0,7.8,
4521,2009-07-06,"3900 South Ashland Avenue, Chicago, IL 60609, USA",CULEX RESTUANS,39, S ASHLAND AVE,T074,"3900  S ASHLAND AVE, Chicago, IL",41.822536,-87.66634300000001,9,6,0,1.0,86.0,60.0,73.0,1.0,54.0,0.0,8.0,0.0,7.5,31.0,7.8,
4522,2009-07-06,"3900 South Ashland Avenue, Chicago, IL 60609, USA",CULEX PIPIENS,39, S ASHLAND AVE,T074,"3900  S ASHLAND AVE, Chicago, IL",41.822536,-87.66634300000001,9,3,0,1.0,86.0,60.0,73.0,1.0,54.0,0.0,8.0,0.0,7.5,31.0,7.8,
4523,2009-07-06,"7100 South South Shore Drive, Chicago, IL 60649, USA",CULEX PIPIENS/RESTUANS,71, S SOUTH SHORE DR,T079,"7100  S SOUTH SHORE DR, Chicago, IL",41.766202,-87.562889,9,1,0,1.0,86.0,60.0,73.0,1.0,54.0,0.0,8.0,0.0,7.5,31.0,7.8,
4524,2009-07-06,"7700 South Eberhart Avenue, Chicago, IL 60619, USA",CULEX PIPIENS/RESTUANS,77, S EBERHART AVE,T080,"7700  S EBERHART AVE, Chicago, IL",41.754676,-87.612922,9,1,0,1.0,86.0,60.0,73.0,1.0,54.0,0.0,8.0,0.0,7.5,31.0,7.8,
4525,2009-07-06,"4000 South Dearborn Street, Chicago, IL 60609, USA",CULEX RESTUANS,40, S DEARBORN ST,T081,"4000  S DEARBORN ST, Chicago, IL",41.821582,-87.62779599999999,9,1,0,1.0,86.0,60.0,73.0,1.0,54.0,0.0,8.0,0.0,7.5,31.0,7.8,
4526,2009-07-06,"5000 South Union Avenue, Chicago, IL 60609, USA",CULEX PIPIENS/RESTUANS,50, S UNION AVE,T082,"5000  S UNION AVE, Chicago, IL",41.803422999999995,-87.642984,8,4,0,1.0,86.0,60.0,73.0,1.0,54.0,0.0,8.0,0.0,7.5,31.0,7.8,
4527,2009-07-06,"5000 South Union Avenue, Chicago, IL 60609, USA",CULEX RESTUANS,50, S UNION AVE,T082,"5000  S UNION AVE, Chicago, IL",41.803422999999995,-87.642984,8,1,0,1.0,86.0,60.0,73.0,1.0,54.0,0.0,8.0,0.0,7.5,31.0,7.8,
4528,2009-07-06,"5000 South Union Avenue, Chicago, IL 60609, USA",CULEX PIPIENS,50, S UNION AVE,T082,"5000  S UNION AVE, Chicago, IL",41.803422999999995,-87.642984,8,1,0,1.0,86.0,60.0,73.0,1.0,54.0,0.0,8.0,0.0,7.5,31.0,7.8,
4529,2009-07-06,"7900 South South Chicago Avenue, Chicago, IL 60617, USA",CULEX PIPIENS/RESTUANS,79, S CHICAGO AVE,T083,"7900  S CHICAGO AVE, Chicago, IL",41.754292,-87.590773,9,6,0,1.0,86.0,60.0,73.0,1.0,54.0,0.0,8.0,0.0,7.5,31.0,7.8,
4530,2009-07-06,"5200 South Kolmar Avenue, Chicago, IL 60632, USA",CULEX PIPIENS/RESTUANS,52, S KOLMAR,T114,"5200  S KOLMAR, Chicago, IL",41.798697,-87.736812,8,4,0,1.0,86.0,60.0,73.0,1.0,54.0,0.0,8.0,0.0,7.5,31.0,7.8,
4531,2009-07-06,"6300 West 64th Street, Chicago, IL 60638, USA",CULEX PIPIENS/RESTUANS,63, W 64TH ST,T155,"6300  W 64TH ST, Chicago, IL",41.776156,-87.778927,9,5,0,1.0,86.0,60.0,73.0,1.0,54.0,0.0,8.0,0.0,7.5,31.0,7.8,
4532,2009-07-06,"3700 South Pulaski Road, Chicago, IL 60623, USA",CULEX PIPIENS/RESTUANS,37, S PULASKI RD,T063,"3700  S PULASKI RD, Chicago, IL",41.82561,-87.726549,9,12,0,1.0,86.0,60.0,73.0,1.0,54.0,0.0,8.0,0.0,7.5,31.0,7.8,
4533,2009-07-06,"South Doty Avenue, Chicago, IL, USA",CULEX PIPIENS/RESTUANS,12, S DOTY AVE,T115,"1200  S DOTY AVE, Chicago, IL",41.673408,-87.599862,5,13,0,1.0,86.0,60.0,73.0,1.0,54.0,0.0,8.0,0.0,7.5,31.0,7.8,
4534,2009-07-06,"South Doty Avenue, Chicago, IL, USA",CULEX RESTUANS,12, S DOTY AVE,T115,"1200  S DOTY AVE, Chicago, IL",41.673408,-87.599862,5,6,0,1.0,86.0,60.0,73.0,1.0,54.0,0.0,8.0,0.0,7.5,31.0,7.8,
4535,2009-07-06,"South Doty Avenue, Chicago, IL, USA",CULEX TERRITANS,12, S DOTY AVE,T115,"1200  S DOTY AVE, Chicago, IL",41.673408,-87.599862,5,1,0,1.0,86.0,60.0,73.0,1.0,54.0,0.0,8.0,0.0,7.5,31.0,7.8,
4536,2009-07-06,"South Stony Island Avenue, Chicago, IL, USA",CULEX PIPIENS/RESTUANS,10, S STONY ISLAND AVE,T138,"1000  S STONY ISLAND AVE, Chicago, IL",41.726465000000005,-87.585413,5,1,0,1.0,86.0,60.0,73.0,1.0,54.0,0.0,8.0,0.0,7.5,31.0,7.8,
4537,2009-07-06,"South Stony Island Avenue, Chicago, IL, USA",CULEX RESTUANS,10, S STONY ISLAND AVE,T138,"1000  S STONY ISLAND AVE, Chicago, IL",41.726465000000005,-87.585413,5,1,0,1.0,86.0,60.0,73.0,1.0,54.0,0.0,8.0,0.0,7.5,31.0,7.8,
4538,2009-07-06,"South Stony Island Avenue, Chicago, IL, USA",CULEX PIPIENS,10, S STONY ISLAND AVE,T138,"1000  S STONY ISLAND AVE, Chicago, IL",41.726465000000005,-87.585413,5,2,0,1.0,86.0,60.0,73.0,1.0,54.0,0.0,8.0,0.0,7.5,31.0,7.8,
4539,2009-07-06,"South Torrence Avenue, Chicago, IL, USA",CULEX PIPIENS/RESTUANS,13, S TORRENCE AVE,T200,"1300  S TORRENCE AVE, Chicago, IL",41.678618,-87.559308,5,6,0,1.0,86.0,60.0,73.0,1.0,54.0,0.0,8.0,0.0,7.5,31.0,7.8,
4540,2009-07-06,"South Brandon Avenue, Chicago, IL 60617, USA",CULEX PIPIENS/RESTUANS,13, S BRANDON,T209,"1300  S BRANDON, Chicago, IL",41.740641,-87.546587,5,3,0,1.0,86.0,60.0,73.0,1.0,54.0,0.0,8.0,0.0,7.5,31.0,7.8,
4541,2009-07-06,"3700 118th Street, Chicago, IL 60617, USA",CULEX PIPIENS/RESTUANS,37, E 118TH ST,T212,"3700  E 118TH ST, Chicago, IL",41.680946,-87.535198,8,7,0,1.0,86.0,60.0,73.0,1.0,54.0,0.0,8.0,0.0,7.5,31.0,7.8,
4542,2009-07-06,"3700 118th Street, Chicago, IL 60617, USA",CULEX RESTUANS,37, E 118TH ST,T212,"3700  E 118TH ST, Chicago, IL",41.680946,-87.535198,8,3,0,1.0,86.0,60.0,73.0,1.0,54.0,0.0,8.0,0.0,7.5,31.0,7.8,
4543,2009-07-06,"2400 East 105th Street, Chicago, IL 60617, USA",CULEX PIPIENS/RESTUANS,24, E 105TH ST,T128,"2400  E 105TH ST, Chicago, IL",41.704572,-87.56566600000001,8,2,0,1.0,86.0,60.0,73.0,1.0,54.0,0.0,8.0,0.0,7.5,31.0,7.8,
4544,2009-07-06,"2400 East 105th Street, Chicago, IL 60617, USA",CULEX RESTUANS,24, E 105TH ST,T128,"2400  E 105TH ST, Chicago, IL",41.704572,-87.56566600000001,8,1,0,1.0,86.0,60.0,73.0,1.0,54.0,0.0,8.0,0.0,7.5,31.0,7.8,
4545,2009-07-06,"2400 East 105th Street, Chicago, IL 60617, USA",CULEX PIPIENS,24, E 105TH ST,T128,"2400  E 105TH ST, Chicago, IL",41.704572,-87.56566600000001,8,1,0,1.0,86.0,60.0,73.0,1.0,54.0,0.0,8.0,0.0,7.5,31.0,7.8,
4546,2009-07-06,"South Cottage Grove Avenue, Chicago, IL, USA",CULEX PIPIENS/RESTUANS,10, S COTTAGE GROVE,T102,"1000  S COTTAGE GROVE, Chicago, IL",41.750498,-87.605294,5,9,0,1.0,86.0,60.0,73.0,1.0,54.0,0.0,8.0,0.0,7.5,31.0,7.8,
4547,2009-07-06,"9100 West Higgins Road, Rosemont, IL 60018, USA",CULEX RESTUANS,91, W HIGGINS RD,T009,"9100  W HIGGINS RD, Chicago, IL",41.992478000000006,-87.862995,8,9,0,1.0,86.0,60.0,73.0,1.0,54.0,0.0,8.0,0.0,7.5,31.0,7.8,
4548,2009-07-06,"ORD Terminal 5, O'Hare International Airport, Chicago, IL 60666, USA",CULEX PIPIENS/RESTUANS,10, W OHARE AIRPORT,T900,"1000  W OHARE AIRPORT, Chicago, IL",41.974689,-87.890615,9,39,0,1.0,86.0,60.0,73.0,1.0,54.0,0.0,8.0,0.0,7.5,31.0,7.8,
4549,2009-07-06,"ORD Terminal 5, O'Hare International Airport, Chicago, IL 60666, USA",CULEX PIPIENS/RESTUANS,10, W OHARE AIRPORT,T900,"1000  W OHARE AIRPORT, Chicago, IL",41.974689,-87.890615,9,12,0,1.0,86.0,60.0,73.0,1.0,54.0,0.0,8.0,0.0,7.5,31.0,7.8,
4550,2009-07-06,"ORD Terminal 5, O'Hare International Airport, Chicago, IL 60666, USA",CULEX PIPIENS/RESTUANS,10, W OHARE AIRPORT,T900,"1000  W OHARE AIRPORT, Chicago, IL",41.974689,-87.890615,9,15,0,1.0,86.0,60.0,73.0,1.0,54.0,0.0,8.0,0.0,7.5,31.0,7.8,
4551,2009-07-06,"ORD Terminal 5, O'Hare International Airport, Chicago, IL 60666, USA",CULEX PIPIENS/RESTUANS,10, W OHARE AIRPORT,T900,"1000  W OHARE AIRPORT, Chicago, IL",41.974689,-87.890615,9,50,0,1.0,86.0,60.0,73.0,1.0,54.0,0.0,8.0,0.0,7.5,31.0,7.8,
4552,2009-07-06,"ORD Terminal 5, O'Hare International Airport, Chicago, IL 60666, USA",CULEX PIPIENS/RESTUANS,10, W OHARE AIRPORT,T900,"1000  W OHARE AIRPORT, Chicago, IL",41.974689,-87.890615,9,2,0,1.0,86.0,60.0,73.0,1.0,54.0,0.0,8.0,0.0,7.5,31.0,7.8,
4553,2009-07-06,"ORD Terminal 5, O'Hare International Airport, Chicago, IL 60666, USA",CULEX PIPIENS/RESTUANS,10, W OHARE AIRPORT,T900,"1000  W OHARE AIRPORT, Chicago, IL",41.974689,-87.890615,9,13,0,1.0,86.0,60.0,73.0,1.0,54.0,0.0,8.0,0.0,7.5,31.0,7.8,
4554,2009-07-06,"ORD Terminal 5, O'Hare International Airport, Chicago, IL 60666, USA",CULEX RESTUANS,10, W OHARE AIRPORT,T900,"1000  W OHARE AIRPORT, Chicago, IL",41.974689,-87.890615,9,10,0,1.0,86.0,60.0,73.0,1.0,54.0,0.0,8.0,0.0,7.5,31.0,7.8,
4555,2009-07-06,"ORD Terminal 5, O'Hare International Airport, Chicago, IL 60666, USA",CULEX RESTUANS,10, W OHARE AIRPORT,T900,"1000  W OHARE AIRPORT, Chicago, IL",41.974689,-87.890615,9,11,0,1.0,86.0,60.0,73.0,1.0,54.0,0.0,8.0,0.0,7.5,31.0,7.8,
4556,2009-07-06,"ORD Terminal 5, O'Hare International Airport, Chicago, IL 60666, USA",CULEX RESTUANS,10, W OHARE AIRPORT,T900,"1000  W OHARE AIRPORT, Chicago, IL",41.974689,-87.890615,9,3,0,1.0,86.0,60.0,73.0,1.0,54.0,0.0,8.0,0.0,7.5,31.0,7.8,
4557,2009-07-06,"ORD Terminal 5, O'Hare International Airport, Chicago, IL 60666, USA",CULEX PIPIENS,10, W OHARE AIRPORT,T900,"1000  W OHARE AIRPORT, Chicago, IL",41.974689,-87.890615,9,5,0,1.0,86.0,60.0,73.0,1.0,54.0,0.0,8.0,0.0,7.5,31.0,7.8,
4558,2009-07-06,"ORD Terminal 5, O'Hare International Airport, Chicago, IL 60666, USA",CULEX PIPIENS,10, W OHARE AIRPORT,T900,"1000  W OHARE AIRPORT, Chicago, IL",41.974689,-87.890615,9,4,0,1.0,86.0,60.0,73.0,1.0,54.0,0.0,8.0,0.0,7.5,31.0,7.8,
4559,2009-07-06,"ORD Terminal 5, O'Hare International Airport, Chicago, IL 60666, USA",CULEX PIPIENS,10, W OHARE AIRPORT,T900,"1000  W OHARE AIRPORT, Chicago, IL",41.974689,-87.890615,9,4,0,1.0,86.0,60.0,73.0,1.0,54.0,0.0,8.0,0.0,7.5,31.0,7.8,
4560,2009-07-10,"4100 North Oak Park Avenue, Chicago, IL 60634, USA",CULEX PIPIENS/RESTUANS,41, N OAK PARK AVE,T002,"4100  N OAK PARK AVE, Chicago, IL",41.95469,-87.800991,9,29,0,1.0,82.0,63.0,73.0,0.0,64.0,0.0,8.0,0.08,4.4,21.0,4.9,
4561,2009-07-10,"4100 North Oak Park Avenue, Chicago, IL 60634, USA",CULEX PIPIENS/RESTUANS,41, N OAK PARK AVE,T002,"4100  N OAK PARK AVE, Chicago, IL",41.95469,-87.800991,9,50,0,1.0,82.0,63.0,73.0,0.0,64.0,0.0,8.0,0.08,4.4,21.0,4.9,
4562,2009-07-10,"4100 North Oak Park Avenue, Chicago, IL 60634, USA",CULEX PIPIENS/RESTUANS,41, N OAK PARK AVE,T002,"4100  N OAK PARK AVE, Chicago, IL",41.95469,-87.800991,9,50,0,1.0,82.0,63.0,73.0,0.0,64.0,0.0,8.0,0.08,4.4,21.0,4.9,
4563,2009-07-10,"4100 North Oak Park Avenue, Chicago, IL 60634, USA",CULEX RESTUANS,41, N OAK PARK AVE,T002,"4100  N OAK PARK AVE, Chicago, IL",41.95469,-87.800991,9,32,0,1.0,82.0,63.0,73.0,0.0,64.0,0.0,8.0,0.08,4.4,21.0,4.9,
4564,2009-07-10,"4100 North Oak Park Avenue, Chicago, IL 60634, USA",CULEX PIPIENS,41, N OAK PARK AVE,T002,"4100  N OAK PARK AVE, Chicago, IL",41.95469,-87.800991,9,4,0,1.0,82.0,63.0,73.0,0.0,64.0,0.0,8.0,0.08,4.4,21.0,4.9,
